[编写日期]
2020/09/07 19:23:28

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
260.00000,-168.969727,-14.475098,-171.606445,0.000000,1.000000,0.000000
262.00000,-168.969727,-14.564819,-171.606445,0.000000,1.000000,0.000000
264.00000,-168.969727,-14.669495,-171.606445,0.000000,1.000000,0.000000
266.00000,-168.969727,-14.071350,-171.606445,0.000000,1.000000,0.000000
268.00000,-168.969727,-14.026489,-171.606445,0.000000,1.000000,0.000000
270.00000,-168.969727,-14.161072,-171.386719,0.000000,1.000000,0.000000
272.00000,-168.750000,-15.297546,-171.606445,0.000000,1.000000,0.000000
274.00000,-168.530273,-16.448975,-171.606445,0.000000,1.000000,0.000000
276.00000,-168.310547,-18.437805,-171.826172,0.000000,1.000000,0.000000
278.00000,-168.310547,-18.916321,-171.826172,0.000000,1.000000,0.000000
280.00000,-168.530273,-18.228455,-172.045898,0.000000,1.000000,0.000000
282.00000,-168.969727,-16.404114,-172.045898,0.000000,1.000000,0.000000
284.00000,-169.409180,-14.460144,-171.826172,0.000000,1.000000,0.000000
286.00000,-169.189453,-13.921814,-171.826172,0.000000,1.000000,0.000000
288.00000,-169.189453,-14.026489,-171.606445,0.000000,1.000000,0.000000
290.00000,-168.969727,-14.953613,-171.606445,0.000000,1.000000,0.000000
292.00000,-168.750000,-16.314392,-171.606445,0.000000,1.000000,0.000000
294.00000,-168.750000,-16.374207,-171.826172,0.000000,1.000000,0.000000
296.00000,-168.969727,-15.880737,-171.826172,0.000000,1.000000,0.000000
298.00000,-168.750000,-16.060181,-171.826172,0.000000,1.000000,0.000000
300.00000,-168.969727,-16.149902,-171.826172,0.000000,1.000000,0.000000
302.00000,-168.750000,-16.748047,-171.826172,0.000000,1.000000,0.000000
304.00000,-168.750000,-17.226563,-171.826172,0.000000,1.000000,0.000000
306.00000,-168.530273,-18.183594,-172.045898,0.000000,1.000000,0.000000
308.00000,-168.750000,-18.288269,-172.045898,0.000000,1.000000,0.000000
310.00000,-168.969727,-16.987305,-172.045898,0.000000,1.000000,0.000000
312.00000,-168.969727,-16.374207,-172.045898,0.000000,1.000000,0.000000
314.00000,-168.969727,-16.179810,-171.826172,0.000000,1.000000,0.000000
316.00000,-168.969727,-16.149902,-171.826172,0.000000,1.000000,0.000000
318.00000,-168.750000,-16.912537,-171.826172,0.000000,1.000000,0.000000
320.00000,-168.750000,-17.450867,-172.045898,0.000000,1.000000,0.000000
322.00000,-168.530273,-18.108826,-172.045898,0.000000,1.000000,0.000000
324.00000,-168.750000,-18.183594,-172.045898,0.000000,1.000000,0.000000
326.00000,-168.750000,-17.974243,-172.045898,0.000000,1.000000,0.000000
328.00000,-168.750000,-17.974243,-172.045898,0.000000,1.000000,0.000000
330.00000,-168.750000,-17.734985,-172.045898,0.000000,1.000000,0.000000
332.00000,-168.750000,-17.974243,-172.045898,0.000000,1.000000,0.000000
334.00000,-168.969727,-17.316284,-172.045898,0.000000,1.000000,0.000000
336.00000,-169.189453,-16.598511,-172.045898,0.000000,1.000000,0.000000
338.00000,-168.969727,-16.748047,-172.045898,0.000000,1.000000,0.000000
340.00000,-168.969727,-16.718140,-172.045898,0.000000,1.000000,0.000000
342.00000,-168.750000,-17.675171,-172.045898,0.000000,1.000000,0.000000
344.00000,-168.750000,-18.019104,-172.045898,0.000000,1.000000,0.000000
346.00000,-168.750000,-18.168640,-172.045898,0.000000,1.000000,0.000000
348.00000,-168.969727,-17.166748,-172.045898,0.000000,1.000000,0.000000
350.00000,-169.409180,-15.491943,-172.045898,0.000000,1.000000,0.000000
352.00000,-169.409180,-14.146118,-171.826172,0.000000,1.000000,0.000000
354.00000,-169.409180,-13.592834,-171.826172,0.000000,1.000000,0.000000
356.00000,-169.189453,-13.547974,-171.606445,0.000000,1.000000,0.000000
358.00000,-169.189453,-13.577881,-171.606445,0.000000,1.000000,0.000000
360.00000,-169.189453,-12.710571,-171.386719,0.000000,1.000000,0.000000
362.00000,-169.189453,-12.261963,-171.386719,0.000000,1.000000,0.000000
364.00000,-168.969727,-12.665710,-171.386719,0.000000,1.000000,0.000000
366.00000,-168.969727,-13.189087,-171.386719,0.000000,1.000000,0.000000
368.00000,-168.750000,-14.370422,-171.386719,0.000000,1.000000,0.000000
370.00000,-168.530273,-15.327454,-171.386719,0.000000,1.000000,0.000000
372.00000,-168.310547,-16.658325,-171.606445,0.000000,1.000000,0.000000
374.00000,-168.310547,-17.196655,-171.606445,0.000000,1.000000,0.000000
376.00000,-168.530273,-17.017212,-171.826172,0.000000,1.000000,0.000000
378.00000,-168.969727,-15.506897,-171.826172,0.000000,1.000000,0.000000
380.00000,-168.969727,-15.387268,-171.606445,0.000000,1.000000,0.000000
382.00000,-168.750000,-15.686340,-171.606445,0.000000,1.000000,0.000000
384.00000,-168.750000,-15.985413,-171.826172,0.000000,1.000000,0.000000
386.00000,-168.750000,-15.985413,-171.826172,0.000000,1.000000,0.000000
388.00000,-168.750000,-16.254578,-171.826172,0.000000,1.000000,0.000000
390.00000,-168.969727,-15.626526,-171.826172,0.000000,1.000000,0.000000
392.00000,-168.969727,-15.536804,-171.826172,0.000000,1.000000,0.000000
394.00000,-168.969727,-15.073242,-171.606445,0.000000,1.000000,0.000000
396.00000,-168.969727,-15.387268,-171.606445,0.000000,1.000000,0.000000
398.00000,-168.750000,-15.521851,-171.606445,0.000000,1.000000,0.000000
400.00000,-168.750000,-16.239624,-171.826172,0.000000,1.000000,0.000000
402.00000,-168.750000,-16.598511,-171.826172,0.000000,1.000000,0.000000
404.00000,-168.530273,-17.406006,-171.826172,0.000000,1.000000,0.000000
406.00000,-168.530273,-17.615356,-171.826172,0.000000,1.000000,0.000000
408.00000,-168.750000,-17.465820,-171.826172,0.000000,1.000000,0.000000
410.00000,-168.750000,-17.391052,-172.045898,0.000000,1.000000,0.000000
412.00000,-168.969727,-17.331238,-172.045898,0.000000,1.000000,0.000000
414.00000,-168.969727,-16.733093,-172.045898,0.000000,1.000000,0.000000
416.00000,-168.969727,-16.314392,-171.826172,0.000000,1.000000,0.000000
418.00000,-168.969727,-15.746155,-171.826172,0.000000,1.000000,0.000000
420.00000,-168.969727,-15.476990,-171.826172,0.000000,1.000000,0.000000
422.00000,-168.750000,-16.105042,-171.826172,0.000000,1.000000,0.000000
424.00000,-168.750000,-16.792908,-171.826172,0.000000,1.000000,0.000000
426.00000,-168.530273,-17.944336,-171.826172,0.000000,1.000000,0.000000
428.00000,-168.530273,-19.095764,-172.045898,0.000000,1.000000,0.000000
430.00000,-168.530273,-18.886414,-172.045898,0.000000,1.000000,0.000000
432.00000,-168.750000,-18.377991,-172.045898,0.000000,1.000000,0.000000
434.00000,-168.969727,-17.585449,-172.045898,0.000000,1.000000,0.000000
436.00000,-169.189453,-16.583557,-172.045898,0.000000,1.000000,0.000000
438.00000,-168.969727,-16.389160,-172.045898,0.000000,1.000000,0.000000
440.00000,-168.969727,-16.015320,-171.826172,0.000000,1.000000,0.000000
442.00000,-168.969727,-16.344299,-171.826172,0.000000,1.000000,0.000000
444.00000,-168.969727,-16.374207,-171.826172,0.000000,1.000000,0.000000
446.00000,-168.750000,-16.718140,-171.826172,0.000000,1.000000,0.000000
448.00000,-168.530273,-17.839661,-171.826172,0.000000,1.000000,0.000000
450.00000,-168.090820,-19.619141,-171.826172,0.000000,1.000000,0.000000
452.00000,-168.090820,-20.097656,-172.045898,0.000000,1.000000,0.000000
454.00000,-168.530273,-19.320068,-171.826172,0.000000,1.000000,0.000000
456.00000,-168.750000,-17.510681,-171.826172,0.000000,1.000000,0.000000
458.00000,-168.750000,-16.209717,-171.606445,0.000000,1.000000,0.000000
460.00000,-168.750000,-14.804077,-171.166992,0.000000,1.000000,0.000000
462.00000,-168.530273,-13.862000,-170.947266,0.000000,1.000000,0.000000
464.00000,-168.310547,-13.218994,-170.507813,0.000000,1.000000,0.000000
466.00000,-167.871094,-13.368530,-170.288086,0.000000,1.000000,0.000000
468.00000,-167.651367,-13.233948,-169.848633,0.000000,1.000000,0.000000
470.00000,-167.431641,-12.381592,-169.409180,0.000000,1.000000,0.000000
472.00000,-166.992188,-11.738586,-168.969727,0.000000,1.000000,0.000000
474.00000,-166.552734,-11.753540,-168.530273,0.000000,1.000000,0.000000
476.00000,-166.113281,-11.529236,-168.090820,0.000000,1.000000,0.000000
478.00000,-165.673828,-11.618958,-167.431641,0.000000,1.000000,0.000000
480.00000,-165.014648,-11.035767,-166.772461,0.000000,1.000000,0.000000
482.00000,-164.355469,-11.349792,-166.333008,0.000000,1.000000,0.000000
484.00000,-163.696289,-11.544189,-165.673828,0.000000,1.000000,0.000000
486.00000,-163.037109,-11.005859,-164.794922,0.000000,1.000000,0.000000
488.00000,-162.597656,-10.317993,-164.135742,0.000000,1.000000,0.000000
490.00000,-161.718750,-9.630127,-163.256836,0.000000,1.000000,0.000000
492.00000,-161.059570,-8.777771,-162.158203,0.000000,1.000000,0.000000
494.00000,-160.180664,-8.553467,-161.279297,0.000000,1.000000,0.000000
496.00000,-159.082031,-7.820740,-160.180664,0.000000,1.000000,0.000000
498.00000,-157.983398,-7.940369,-159.082031,0.000000,1.000000,0.000000
500.00000,-156.884766,-8.254395,-157.983398,0.000000,1.000000,0.000000
502.00000,-155.786133,-8.523560,-156.884766,0.000000,1.000000,0.000000
504.00000,-154.687500,-8.045044,-155.786133,0.000000,1.000000,0.000000
506.00000,-153.369141,-8.000183,-154.467773,0.000000,1.000000,0.000000
508.00000,-152.050781,-8.314209,-153.149414,0.000000,1.000000,0.000000
510.00000,-150.732422,-8.478699,-151.831055,0.000000,1.000000,0.000000
512.00000,-149.633789,-7.835693,-150.512695,0.000000,1.000000,0.000000
514.00000,-148.315430,-7.132874,-148.974609,0.000000,1.000000,0.000000
516.00000,-146.777344,-6.669312,-147.436523,0.000000,1.000000,0.000000
518.00000,-145.239258,-6.773987,-145.898438,0.000000,1.000000,0.000000
520.00000,-143.701172,-6.370239,-144.140625,0.000000,1.000000,0.000000
522.00000,-141.943359,-6.220703,-142.602539,0.000000,1.000000,0.000000
524.00000,-140.405273,-5.607605,-140.844727,0.000000,1.000000,0.000000
526.00000,-138.647461,-5.218811,-139.086914,0.000000,1.000000,0.000000
528.00000,-137.109375,-4.336548,-137.109375,0.000000,1.000000,0.000000
530.00000,-135.131836,-3.813171,-135.131836,0.000000,1.000000,0.000000
532.00000,-133.154297,-3.753357,-133.154297,0.000000,1.000000,0.000000
534.00000,-131.176758,-4.142151,-131.176758,0.000000,1.000000,0.000000
536.00000,-128.979492,-4.366455,-129.199219,0.000000,1.000000,0.000000
538.00000,-126.782227,-4.889832,-127.001953,0.000000,1.000000,0.000000
540.00000,-124.804688,-4.770203,-125.024414,0.000000,1.000000,0.000000
542.00000,-122.607422,-4.904785,-122.827148,0.000000,1.000000,0.000000
544.00000,-120.410156,-5.233765,-120.629883,0.000000,1.000000,0.000000
546.00000,-118.212891,-4.994507,-118.212891,0.000000,1.000000,0.000000
548.00000,-116.015625,-3.962708,-115.795898,0.000000,1.000000,0.000000
550.00000,-114.038086,-2.168274,-113.378906,0.000000,1.000000,0.000000
552.00000,-111.621094,-1.465454,-110.961914,0.000000,1.000000,0.000000
554.00000,-109.204102,-0.269165,-108.325195,0.000000,1.000000,0.000000
556.00000,-106.787109,0.732727,-105.688477,0.000000,1.000000,0.000000
558.00000,-104.150391,1.241150,-102.832031,0.000000,1.000000,0.000000
560.00000,-101.293945,0.403748,-100.195313,0.000000,1.000000,0.000000
562.00000,-98.217773,-1.121521,-97.778320,0.000000,1.000000,0.000000
564.00000,-95.581055,-1.839294,-95.141602,0.000000,1.000000,0.000000
566.00000,-92.944336,-2.183228,-92.504883,0.000000,1.000000,0.000000
568.00000,-90.307617,-2.362671,-89.868164,0.000000,1.000000,0.000000
570.00000,-87.670898,-2.691650,-87.231445,0.000000,1.000000,0.000000
572.00000,-85.034180,-2.766418,-84.594727,0.000000,1.000000,0.000000
574.00000,-82.177734,-2.886047,-81.958008,0.000000,1.000000,0.000000
576.00000,-79.541016,-3.065491,-79.321289,0.000000,1.000000,0.000000
578.00000,-77.124023,-3.170166,-76.684570,0.000000,1.000000,0.000000
580.00000,-74.487305,-2.093506,-74.047852,0.000000,1.000000,0.000000
582.00000,-72.070313,-1.674805,-71.411133,0.000000,1.000000,0.000000
584.00000,-69.213867,-1.884155,-68.774414,0.000000,1.000000,0.000000
586.00000,-66.796875,-2.003784,-66.137695,0.000000,1.000000,0.000000
588.00000,-64.160156,-2.063599,-63.500977,0.000000,1.000000,0.000000
590.00000,-61.523438,-2.646790,-61.083984,0.000000,1.000000,0.000000
592.00000,-59.106445,-3.080444,-58.666992,0.000000,1.000000,0.000000
594.00000,-56.689453,-3.110352,-56.250000,0.000000,1.000000,0.000000
596.00000,-54.272461,-2.706604,-54.052734,0.000000,1.000000,0.000000
598.00000,-52.075195,-2.572021,-51.635742,0.000000,1.000000,0.000000
600.00000,-49.877930,-2.437439,-49.438477,0.000000,1.000000,0.000000
602.00000,-47.460938,-3.035583,-47.241211,0.000000,1.000000,0.000000
604.00000,-45.043945,-3.783264,-45.043945,0.000000,1.000000,0.000000
606.00000,-43.066406,-4.276733,-43.066406,0.000000,1.000000,0.000000
608.00000,-40.869141,-4.097290,-41.088867,0.000000,1.000000,0.000000
610.00000,-38.891602,-4.456177,-39.111328,0.000000,1.000000,0.000000
612.00000,-36.914063,-5.413208,-37.133789,0.000000,1.000000,0.000000
614.00000,-34.936523,-5.757141,-35.375977,0.000000,1.000000,0.000000
616.00000,-33.178711,-5.772095,-33.618164,0.000000,1.000000,0.000000
618.00000,-31.420898,-5.876770,-31.860352,0.000000,1.000000,0.000000
620.00000,-29.443359,-6.430054,-30.102539,0.000000,1.000000,0.000000
622.00000,-27.905273,-6.624451,-28.564453,0.000000,1.000000,0.000000
624.00000,-26.367188,-6.355286,-26.806641,0.000000,1.000000,0.000000
626.00000,-24.609375,-6.654358,-25.268555,0.000000,1.000000,0.000000
628.00000,-23.071289,-7.117920,-23.950195,0.000000,1.000000,0.000000
630.00000,-21.533203,-7.476807,-22.412109,0.000000,1.000000,0.000000
632.00000,-20.214844,-7.611389,-21.093750,0.000000,1.000000,0.000000
634.00000,-18.676758,-8.015137,-19.775391,0.000000,1.000000,0.000000
636.00000,-17.358398,-8.388977,-18.457031,0.000000,1.000000,0.000000
638.00000,-16.040039,-8.478699,-17.138672,0.000000,1.000000,0.000000
640.00000,-14.941406,-8.912354,-16.040039,0.000000,1.000000,0.000000
642.00000,-13.623047,-9.316101,-14.941406,0.000000,1.000000,0.000000
644.00000,-12.524414,-9.944153,-14.062500,0.000000,1.000000,0.000000
646.00000,-11.425781,-10.213318,-12.963867,0.000000,1.000000,0.000000
648.00000,-10.546875,-10.123596,-12.084961,0.000000,1.000000,0.000000
650.00000,-9.448242,-10.557251,-11.206055,0.000000,1.000000,0.000000
