[编写日期]
2020/09/07 19:26:40

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
476.00000,-21.313477,-8.807678,-22.192383,0.000000,1.000000,0.000000
480.00000,-19.775391,-9.121704,-20.874023,0.000000,1.000000,0.000000
484.00000,-18.457031,-10.123596,-19.775391,0.000000,1.000000,0.000000
488.00000,-17.358398,-11.095581,-19.116211,0.000000,1.000000,0.000000
492.00000,-16.479492,-13.054504,-18.676758,0.000000,1.000000,0.000000
496.00000,-16.259766,-13.936768,-18.676758,0.000000,1.000000,0.000000
500.00000,-16.040039,-15.192871,-18.896484,0.000000,1.000000,0.000000
504.00000,-16.259766,-15.731201,-19.335938,0.000000,1.000000,0.000000
508.00000,-16.918945,-16.254578,-20.214844,0.000000,1.000000,0.000000
512.00000,-17.797852,-16.957397,-21.313477,0.000000,1.000000,0.000000
516.00000,-18.676758,-18.213501,-22.631836,0.000000,1.000000,0.000000
520.00000,-19.995117,-19.693909,-24.389648,0.000000,1.000000,0.000000
524.00000,-21.752930,-20.307007,-26.367188,0.000000,1.000000,0.000000
528.00000,-23.730469,-21.084595,-28.564453,0.000000,1.000000,0.000000
532.00000,-25.927734,-22.325745,-30.981445,0.000000,1.000000,0.000000
536.00000,-28.344727,-23.252869,-33.837891,0.000000,1.000000,0.000000
540.00000,-31.201172,-23.701477,-36.694336,0.000000,1.000000,0.000000
544.00000,-34.277344,-24.224854,-39.990234,0.000000,1.000000,0.000000
548.00000,-37.353516,-24.748230,-43.286133,0.000000,1.000000,0.000000
552.00000,-40.429688,-26.079102,-46.801758,0.000000,1.000000,0.000000
556.00000,-43.945313,-27.290344,-50.317383,0.000000,1.000000,0.000000
560.00000,-47.460938,-28.247375,-54.272461,0.000000,1.000000,0.000000
564.00000,-51.416016,-27.738953,-58.007813,0.000000,1.000000,0.000000
568.00000,-55.151367,-27.080994,-61.743164,0.000000,1.000000,0.000000
572.00000,-59.106445,-26.572571,-65.478516,0.000000,1.000000,0.000000
576.00000,-62.841797,-26.692200,-69.213867,0.000000,1.000000,0.000000
580.00000,-66.577148,-27.290344,-73.168945,0.000000,1.000000,0.000000
584.00000,-70.312500,-26.243591,-76.684570,0.000000,1.000000,0.000000
588.00000,-74.267578,-24.628601,-80.200195,0.000000,1.000000,0.000000
592.00000,-77.783203,-22.280884,-83.276367,0.000000,1.000000,0.000000
596.00000,-81.298828,-21.278992,-86.352539,0.000000,1.000000,0.000000
600.00000,-84.155273,-22.744446,-89.648438,0.000000,1.000000,0.000000
604.00000,-87.011719,-24.120178,-92.724609,0.000000,1.000000,0.000000
608.00000,-90.087891,-24.015503,-95.800781,0.000000,1.000000,0.000000
612.00000,-93.164063,-22.834167,-98.437500,0.000000,1.000000,0.000000
616.00000,-96.020508,-20.665894,-100.854492,0.000000,1.000000,0.000000
620.00000,-98.657227,-19.963074,-103.271484,0.000000,1.000000,0.000000
624.00000,-100.854492,-20.037842,-105.468750,0.000000,1.000000,0.000000
628.00000,-103.051758,-20.321960,-107.666016,0.000000,1.000000,0.000000
632.00000,-105.029297,-20.561218,-109.643555,0.000000,1.000000,0.000000
636.00000,-107.446289,-16.628418,-111.181641,0.000000,1.000000,0.000000
640.00000,-109.423828,-14.310608,-112.500000,0.000000,1.000000,0.000000
644.00000,-110.961914,-13.727417,-113.818359,0.000000,1.000000,0.000000
648.00000,-111.621094,-17.226563,-115.356445,0.000000,1.000000,0.000000
652.00000,-112.719727,-19.529419,-116.894531,0.000000,1.000000,0.000000
656.00000,-114.038086,-19.529419,-118.212891,0.000000,1.000000,0.000000
660.00000,-115.356445,-18.512573,-119.091797,0.000000,1.000000,0.000000
664.00000,-116.455078,-17.047119,-119.970703,0.000000,1.000000,0.000000
668.00000,-117.114258,-16.852722,-120.410156,0.000000,1.000000,0.000000
672.00000,-117.773438,-16.254578,-120.849609,0.000000,1.000000,0.000000
676.00000,-118.432617,-15.387268,-121.289063,0.000000,1.000000,0.000000
680.00000,-118.872070,-14.579773,-121.508789,0.000000,1.000000,0.000000
684.00000,-118.872070,-14.549866,-121.728516,0.000000,1.000000,0.000000
688.00000,-119.311523,-13.607788,-121.728516,0.000000,1.000000,0.000000
692.00000,-119.311523,-14.116211,-121.728516,0.000000,1.000000,0.000000
696.00000,-119.311523,-14.430237,-121.948242,0.000000,1.000000,0.000000
700.00000,-119.311523,-14.250793,-121.948242,0.000000,1.000000,0.000000
704.00000,-119.311523,-15.118103,-121.948242,0.000000,1.000000,0.000000
708.00000,-119.091797,-16.134949,-122.167969,0.000000,1.000000,0.000000
712.00000,-119.311523,-15.357361,-122.167969,0.000000,1.000000,0.000000
716.00000,-119.531250,-15.103149,-122.167969,0.000000,1.000000,0.000000
720.00000,-119.531250,-14.654541,-122.167969,0.000000,1.000000,0.000000
724.00000,-119.750977,-13.174133,-122.167969,0.000000,1.000000,0.000000
728.00000,-119.531250,-13.577881,-121.948242,0.000000,1.000000,0.000000
732.00000,-119.311523,-14.295654,-121.948242,0.000000,1.000000,0.000000
736.00000,-119.311523,-14.684448,-122.167969,0.000000,1.000000,0.000000
740.00000,-119.091797,-16.972351,-122.167969,0.000000,1.000000,0.000000
