[编写日期]
2020/09/07 19:41:17

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
544.00000,0.000000,-17.256470,-3.295898,0.000000,1.000000,0.000000
548.00000,-0.219727,-17.196655,-3.295898,0.000000,1.000000,0.000000
552.00000,0.000000,-17.256470,-3.295898,0.000000,1.000000,0.000000
556.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
560.00000,0.000000,-17.241516,-3.295898,0.000000,1.000000,0.000000
564.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
568.00000,0.000000,-17.331238,-3.295898,0.000000,1.000000,0.000000
572.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
576.00000,0.000000,-17.286377,-3.295898,0.000000,1.000000,0.000000
580.00000,-0.219727,-17.226563,-3.295898,0.000000,1.000000,0.000000
584.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
588.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
592.00000,0.000000,-17.211609,-3.295898,0.000000,1.000000,0.000000
596.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
600.00000,-0.219727,-17.196655,-3.295898,0.000000,1.000000,0.000000
604.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
608.00000,-0.219727,-17.286377,-3.295898,0.000000,1.000000,0.000000
612.00000,0.000000,-17.241516,-3.295898,0.000000,1.000000,0.000000
616.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
620.00000,0.000000,-17.226563,-3.295898,0.000000,1.000000,0.000000
624.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
