[编写日期]
2020/09/07 19:38:44

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
524.00000,22.851563,39.627075,31.201172,0.000000,1.000000,0.000000
528.00000,25.048828,41.675720,33.837891,0.000000,1.000000,0.000000
532.00000,27.685547,42.468262,36.694336,0.000000,1.000000,0.000000
536.00000,30.541992,43.171082,39.770508,0.000000,1.000000,0.000000
540.00000,33.398438,44.965515,42.846680,0.000000,1.000000,0.000000
544.00000,36.474609,45.384216,46.362305,0.000000,1.000000,0.000000
548.00000,39.770508,46.251526,49.877930,0.000000,1.000000,0.000000
552.00000,43.286133,47.328186,53.393555,0.000000,1.000000,0.000000
556.00000,47.021484,46.744995,57.128906,0.000000,1.000000,0.000000
560.00000,50.756836,46.969299,60.864258,0.000000,1.000000,0.000000
564.00000,54.492188,47.582397,64.819336,0.000000,1.000000,0.000000
568.00000,58.227539,47.582397,68.554688,0.000000,1.000000,0.000000
572.00000,61.962891,48.060913,72.509766,0.000000,1.000000,0.000000
576.00000,65.917969,48.479614,76.245117,0.000000,1.000000,0.000000
580.00000,69.653320,48.285217,79.980469,0.000000,1.000000,0.000000
584.00000,73.168945,48.868408,83.715820,0.000000,1.000000,0.000000
588.00000,76.904297,48.479614,87.231445,0.000000,1.000000,0.000000
592.00000,80.419922,46.700134,90.307617,0.000000,1.000000,0.000000
596.00000,83.935547,45.473938,93.383789,0.000000,1.000000,0.000000
600.00000,87.231445,43.440247,96.240234,0.000000,1.000000,0.000000
604.00000,90.087891,42.079468,98.876953,0.000000,1.000000,0.000000
608.00000,92.944336,40.913086,101.513672,0.000000,1.000000,0.000000
612.00000,95.800781,38.565369,103.930664,0.000000,1.000000,0.000000
616.00000,98.437500,36.741028,106.127930,0.000000,1.000000,0.000000
620.00000,100.634766,37.084961,108.105469,0.000000,1.000000,0.000000
624.00000,102.612305,36.576538,110.302734,0.000000,1.000000,0.000000
628.00000,104.809570,36.307373,112.280273,0.000000,1.000000,0.000000
632.00000,106.787109,35.679321,114.038086,0.000000,1.000000,0.000000
636.00000,108.544922,34.273682,115.576172,0.000000,1.000000,0.000000
640.00000,110.302734,33.840027,117.114258,0.000000,1.000000,0.000000
644.00000,111.840820,32.225037,118.212891,0.000000,1.000000,0.000000
648.00000,113.159180,30.804443,119.311523,0.000000,1.000000,0.000000
652.00000,114.477539,29.817505,120.190430,0.000000,1.000000,0.000000
656.00000,115.576172,28.561401,121.069336,0.000000,1.000000,0.000000
660.00000,116.455078,26.766968,121.508789,0.000000,1.000000,0.000000
664.00000,117.114258,26.886597,122.167969,0.000000,1.000000,0.000000
668.00000,117.553711,27.185669,122.607422,0.000000,1.000000,0.000000
672.00000,117.773438,27.634277,123.046875,0.000000,1.000000,0.000000
676.00000,118.212891,28.501587,123.486328,0.000000,1.000000,0.000000
680.00000,118.652344,28.052979,123.706055,0.000000,1.000000,0.000000
684.00000,118.872070,27.469788,123.925781,0.000000,1.000000,0.000000
688.00000,119.091797,26.423035,123.925781,0.000000,1.000000,0.000000
692.00000,119.311523,25.181885,123.925781,0.000000,1.000000,0.000000
696.00000,119.311523,24.763184,123.925781,0.000000,1.000000,0.000000
700.00000,119.531250,24.030457,123.706055,0.000000,1.000000,0.000000
704.00000,119.531250,23.327637,123.706055,0.000000,1.000000,0.000000
708.00000,119.311523,23.940735,123.706055,0.000000,1.000000,0.000000
712.00000,119.311523,24.030457,123.706055,0.000000,1.000000,0.000000
716.00000,118.872070,25.540771,123.706055,0.000000,1.000000,0.000000
720.00000,118.872070,26.991272,123.925781,0.000000,1.000000,0.000000
724.00000,118.872070,28.008118,124.145508,0.000000,1.000000,0.000000
728.00000,119.091797,28.008118,124.145508,0.000000,1.000000,0.000000
732.00000,119.091797,27.843628,124.145508,0.000000,1.000000,0.000000
736.00000,119.311523,26.587524,124.145508,0.000000,1.000000,0.000000
740.00000,119.311523,26.123962,124.145508,0.000000,1.000000,0.000000
744.00000,119.311523,26.004333,124.145508,0.000000,1.000000,0.000000
748.00000,119.311523,25.735168,123.925781,0.000000,1.000000,0.000000
752.00000,119.311523,25.989380,123.925781,0.000000,1.000000,0.000000
756.00000,119.311523,26.348267,123.925781,0.000000,1.000000,0.000000
760.00000,119.311523,26.183777,123.925781,0.000000,1.000000,0.000000
764.00000,119.091797,27.095947,124.145508,0.000000,1.000000,0.000000
768.00000,119.091797,27.245483,124.145508,0.000000,1.000000,0.000000
772.00000,119.311523,26.482849,124.145508,0.000000,1.000000,0.000000
776.00000,119.091797,27.245483,124.145508,0.000000,1.000000,0.000000
780.00000,119.311523,25.914612,124.145508,0.000000,1.000000,0.000000
784.00000,119.531250,24.658508,123.925781,0.000000,1.000000,0.000000
788.00000,119.311523,24.374390,123.925781,0.000000,1.000000,0.000000
792.00000,119.311523,24.404297,123.706055,0.000000,1.000000,0.000000
796.00000,119.531250,23.342590,123.706055,0.000000,1.000000,0.000000
800.00000,119.311523,23.611755,123.706055,0.000000,1.000000,0.000000
804.00000,119.311523,24.120178,123.706055,0.000000,1.000000,0.000000
808.00000,119.311523,23.417358,123.486328,0.000000,1.000000,0.000000
812.00000,119.311523,23.282776,123.486328,0.000000,1.000000,0.000000
816.00000,119.311523,23.806152,123.486328,0.000000,1.000000,0.000000
820.00000,119.091797,23.985596,123.486328,0.000000,1.000000,0.000000
824.00000,119.091797,24.897766,123.706055,0.000000,1.000000,0.000000
828.00000,118.872070,26.512756,123.706055,0.000000,1.000000,0.000000
832.00000,119.091797,26.273499,123.925781,0.000000,1.000000,0.000000
836.00000,119.091797,27.006226,123.925781,0.000000,1.000000,0.000000
840.00000,119.091797,26.752014,124.145508,0.000000,1.000000,0.000000
844.00000,119.091797,26.378174,124.145508,0.000000,1.000000,0.000000
848.00000,119.311523,25.421143,123.925781,0.000000,1.000000,0.000000
852.00000,119.531250,23.955688,123.925781,0.000000,1.000000,0.000000
856.00000,119.531250,23.925781,123.706055,0.000000,1.000000,0.000000
860.00000,119.311523,24.015503,123.706055,0.000000,1.000000,0.000000
864.00000,119.311523,23.880920,123.706055,0.000000,1.000000,0.000000
868.00000,119.091797,24.942627,123.706055,0.000000,1.000000,0.000000
872.00000,119.091797,25.092163,123.706055,0.000000,1.000000,0.000000
876.00000,119.091797,25.391235,123.706055,0.000000,1.000000,0.000000
880.00000,119.091797,26.034241,123.925781,0.000000,1.000000,0.000000
884.00000,119.091797,26.288452,123.925781,0.000000,1.000000,0.000000
888.00000,119.531250,24.105225,123.925781,0.000000,1.000000,0.000000
892.00000,119.531250,23.522034,123.706055,0.000000,1.000000,0.000000
896.00000,119.531250,23.118286,123.706055,0.000000,1.000000,0.000000
900.00000,119.311523,23.222961,123.486328,0.000000,1.000000,0.000000
904.00000,119.091797,24.105225,123.486328,0.000000,1.000000,0.000000
908.00000,119.091797,23.910828,123.486328,0.000000,1.000000,0.000000
912.00000,119.091797,24.583740,123.706055,0.000000,1.000000,0.000000
916.00000,119.091797,25.062256,123.706055,0.000000,1.000000,0.000000
920.00000,119.091797,25.166931,123.706055,0.000000,1.000000,0.000000
924.00000,119.091797,25.466003,123.706055,0.000000,1.000000,0.000000
928.00000,119.091797,25.406189,123.925781,0.000000,1.000000,0.000000
932.00000,119.311523,24.090271,123.706055,0.000000,1.000000,0.000000
936.00000,119.531250,23.073425,123.706055,0.000000,1.000000,0.000000
940.00000,119.531250,22.879028,123.486328,0.000000,1.000000,0.000000
944.00000,119.311523,23.193054,123.486328,0.000000,1.000000,0.000000
948.00000,119.311523,22.729492,123.486328,0.000000,1.000000,0.000000
952.00000,119.311523,22.609863,123.486328,0.000000,1.000000,0.000000
956.00000,119.311523,22.191162,123.266602,0.000000,1.000000,0.000000
960.00000,119.311523,22.490234,123.266602,0.000000,1.000000,0.000000
964.00000,119.311523,22.340698,123.266602,0.000000,1.000000,0.000000
968.00000,119.091797,22.864075,123.266602,0.000000,1.000000,0.000000
972.00000,119.091797,23.282776,123.486328,0.000000,1.000000,0.000000
976.00000,119.091797,23.746338,123.486328,0.000000,1.000000,0.000000
980.00000,119.091797,23.073425,123.486328,0.000000,1.000000,0.000000
984.00000,119.091797,24.015503,123.486328,0.000000,1.000000,0.000000
988.00000,119.311523,23.327637,123.486328,0.000000,1.000000,0.000000
992.00000,119.311523,23.372498,123.486328,0.000000,1.000000,0.000000
996.00000,119.311523,23.208008,123.486328,0.000000,1.000000,0.000000
1000.00000,119.531250,21.338806,123.266602,0.000000,1.000000,0.000000
1004.00000,119.311523,21.518250,123.266602,0.000000,1.000000,0.000000
1008.00000,119.311523,22.086487,123.266602,0.000000,1.000000,0.000000
1012.00000,119.311523,22.101440,123.266602,0.000000,1.000000,0.000000
1016.00000,119.091797,23.282776,123.266602,0.000000,1.000000,0.000000
1020.00000,118.872070,24.494019,123.486328,0.000000,1.000000,0.000000
1024.00000,119.091797,24.284668,123.486328,0.000000,1.000000,0.000000
1028.00000,118.872070,25.570679,123.706055,0.000000,1.000000,0.000000
1032.00000,119.091797,24.628601,123.706055,0.000000,1.000000,0.000000
1036.00000,119.311523,23.731384,123.706055,0.000000,1.000000,0.000000
1040.00000,119.311523,22.669678,123.486328,0.000000,1.000000,0.000000
1044.00000,119.531250,21.996765,123.486328,0.000000,1.000000,0.000000
1048.00000,119.311523,21.727600,123.266602,0.000000,1.000000,0.000000
1052.00000,119.091797,22.864075,123.266602,0.000000,1.000000,0.000000
1056.00000,119.091797,22.594910,123.266602,0.000000,1.000000,0.000000
1060.00000,119.091797,23.297729,123.266602,0.000000,1.000000,0.000000
1064.00000,119.091797,23.611755,123.266602,0.000000,1.000000,0.000000
1068.00000,119.091797,22.908936,123.046875,0.000000,1.000000,0.000000
1072.00000,118.872070,22.684631,123.046875,0.000000,1.000000,0.000000
1076.00000,118.652344,22.550049,122.607422,0.000000,1.000000,0.000000
1080.00000,118.432617,20.830383,122.167969,0.000000,1.000000,0.000000
1084.00000,118.212891,19.903259,121.508789,0.000000,1.000000,0.000000
1088.00000,117.553711,19.245300,120.849609,0.000000,1.000000,0.000000
1092.00000,117.114258,17.525635,119.970703,0.000000,1.000000,0.000000
1096.00000,116.235352,16.688232,118.872070,0.000000,1.000000,0.000000
1100.00000,115.356445,15.491943,117.553711,0.000000,1.000000,0.000000
1104.00000,114.257813,14.101257,116.235352,0.000000,1.000000,0.000000
1108.00000,112.939453,13.817139,114.916992,0.000000,1.000000,0.000000
1112.00000,111.621094,12.546082,113.159180,0.000000,1.000000,0.000000
1116.00000,110.083008,10.721741,111.401367,0.000000,1.000000,0.000000
1120.00000,108.325195,11.230164,109.423828,0.000000,1.000000,0.000000
1124.00000,106.567383,9.749756,107.446289,0.000000,1.000000,0.000000
1128.00000,104.370117,9.450684,105.249023,0.000000,1.000000,0.000000
1132.00000,102.392578,8.852539,102.832031,0.000000,1.000000,0.000000
1136.00000,100.195313,7.402039,100.415039,0.000000,1.000000,0.000000
1140.00000,97.558594,7.820740,97.778320,0.000000,1.000000,0.000000
1144.00000,94.921875,6.729126,95.141602,0.000000,1.000000,0.000000
1148.00000,92.504883,4.695435,92.065430,0.000000,1.000000,0.000000
1152.00000,89.428711,4.501038,88.989258,0.000000,1.000000,0.000000
1156.00000,86.572266,2.317810,85.693359,0.000000,1.000000,0.000000
1160.00000,83.496094,0.957031,82.177734,0.000000,1.000000,0.000000
1164.00000,79.980469,0.388794,78.442383,0.000000,1.000000,0.000000
1168.00000,76.464844,-0.119629,74.926758,0.000000,1.000000,0.000000
1172.00000,72.949219,-1.016846,70.971680,0.000000,1.000000,0.000000
1176.00000,68.994141,-0.583191,67.236328,0.000000,1.000000,0.000000
1180.00000,65.258789,-0.792542,63.500977,0.000000,1.000000,0.000000
1184.00000,61.303711,-0.792542,59.765625,0.000000,1.000000,0.000000
1188.00000,57.568359,0.358887,55.810547,0.000000,1.000000,0.000000
1192.00000,53.833008,-1.046753,52.075195,0.000000,1.000000,0.000000
1196.00000,50.097656,-0.328979,48.339844,0.000000,1.000000,0.000000
1200.00000,46.362305,-0.074768,44.824219,0.000000,1.000000,0.000000
1204.00000,42.846680,-0.149536,41.308594,0.000000,1.000000,0.000000
1208.00000,39.111328,1.510315,38.012695,0.000000,1.000000,0.000000
1212.00000,35.815430,1.899109,34.716797,0.000000,1.000000,0.000000
1216.00000,32.519531,2.093506,31.640625,0.000000,1.000000,0.000000
1220.00000,29.223633,4.216919,28.564453,0.000000,1.000000,0.000000
1224.00000,26.147461,4.680481,25.708008,0.000000,1.000000,0.000000
1228.00000,23.071289,5.802002,22.851563,0.000000,1.000000,0.000000
1232.00000,19.995117,6.474915,19.995117,0.000000,1.000000,0.000000
1236.00000,17.358398,5.757141,17.138672,0.000000,1.000000,0.000000
1240.00000,14.501953,5.233765,14.062500,0.000000,1.000000,0.000000
1244.00000,11.425781,5.158997,11.206055,0.000000,1.000000,0.000000
1248.00000,8.789063,3.977661,8.129883,0.000000,1.000000,0.000000
1252.00000,5.932617,3.215027,5.273438,0.000000,1.000000,0.000000
1256.00000,2.856445,3.424377,2.197266,0.000000,1.000000,0.000000
1260.00000,0.219727,1.674805,-0.878906,0.000000,1.000000,0.000000
1264.00000,-1.977539,-5.787048,-4.394531,0.000000,1.000000,0.000000
1268.00000,-4.394531,-10.826416,-7.910156,0.000000,1.000000,0.000000
1272.00000,-6.811523,-18.736877,-11.865234,0.000000,1.000000,0.000000
1276.00000,-9.667969,-23.776245,-15.820313,0.000000,1.000000,0.000000
1280.00000,-12.744141,-29.010010,-19.775391,0.000000,1.000000,0.000000
1284.00000,-15.380859,-36.741028,-23.730469,0.000000,1.000000,0.000000
1288.00000,-18.457031,-41.750488,-27.905273,0.000000,1.000000,0.000000
1292.00000,-21.752930,-45.414124,-31.860352,0.000000,1.000000,0.000000
1296.00000,-25.708008,-45.040283,-35.375977,0.000000,1.000000,0.000000
1300.00000,-29.663086,-42.333679,-38.891602,0.000000,1.000000,0.000000
1304.00000,-33.178711,-40.299988,-41.967773,0.000000,1.000000,0.000000
1308.00000,-36.914063,-38.326111,-45.043945,0.000000,1.000000,0.000000
1312.00000,-40.429688,-36.322327,-48.339844,0.000000,1.000000,0.000000
1316.00000,-43.505859,-37.249451,-51.855469,0.000000,1.000000,0.000000
1320.00000,-47.021484,-37.040100,-55.371094,0.000000,1.000000,0.000000
1324.00000,-50.537109,-38.056946,-59.106445,0.000000,1.000000,0.000000
1328.00000,-54.052734,-40.105591,-63.061523,0.000000,1.000000,0.000000
1332.00000,-57.788086,-40.838318,-67.016602,0.000000,1.000000,0.000000
1336.00000,-61.523438,-41.630859,-70.971680,0.000000,1.000000,0.000000
1340.00000,-65.478516,-42.049561,-74.707031,0.000000,1.000000,0.000000
1344.00000,-69.433594,-41.032715,-78.442383,0.000000,1.000000,0.000000
1348.00000,-73.168945,-40.344849,-82.177734,0.000000,1.000000,0.000000
1352.00000,-76.904297,-39.208374,-85.473633,0.000000,1.000000,0.000000
1356.00000,-80.419922,-37.309265,-88.549805,0.000000,1.000000,0.000000
1360.00000,-83.496094,-37.384033,-91.845703,0.000000,1.000000,0.000000
1364.00000,-86.791992,-36.785889,-94.702148,0.000000,1.000000,0.000000
1368.00000,-89.648438,-36.038208,-97.558594,0.000000,1.000000,0.000000
1372.00000,-92.504883,-36.187744,-100.415039,0.000000,1.000000,0.000000
1376.00000,-95.581055,-33.974609,-102.832031,0.000000,1.000000,0.000000
1380.00000,-98.217773,-32.165222,-105.029297,0.000000,1.000000,0.000000
1384.00000,-100.634766,-31.028748,-107.226563,0.000000,1.000000,0.000000
1388.00000,-103.051758,-28.307190,-108.984375,0.000000,1.000000,0.000000
1392.00000,-105.249023,-26.677246,-110.742188,0.000000,1.000000,0.000000
1396.00000,-107.006836,-26.318359,-112.500000,0.000000,1.000000,0.000000
1400.00000,-108.764648,-24.778137,-114.038086,0.000000,1.000000,0.000000
1404.00000,-110.302734,-24.867859,-115.356445,0.000000,1.000000,0.000000
1408.00000,-111.621094,-25.899658,-116.894531,0.000000,1.000000,0.000000
1412.00000,-112.939453,-24.643555,-117.993164,0.000000,1.000000,0.000000
1416.00000,-114.257813,-25.032349,-119.311523,0.000000,1.000000,0.000000
1420.00000,-115.356445,-23.417358,-119.970703,0.000000,1.000000,0.000000
1424.00000,-116.235352,-22.699585,-120.849609,0.000000,1.000000,0.000000
1428.00000,-117.114258,-21.488342,-121.289063,0.000000,1.000000,0.000000
1432.00000,-117.993164,-20.052795,-121.728516,0.000000,1.000000,0.000000
1436.00000,-118.432617,-18.572388,-121.948242,0.000000,1.000000,0.000000
1440.00000,-118.872070,-17.570496,-122.167969,0.000000,1.000000,0.000000
1444.00000,-119.311523,-15.955505,-122.167969,0.000000,1.000000,0.000000
1448.00000,-119.311523,-15.955505,-122.167969,0.000000,1.000000,0.000000
1452.00000,-119.311523,-15.701294,-122.167969,0.000000,1.000000,0.000000
1456.00000,-119.531250,-14.624634,-122.167969,0.000000,1.000000,0.000000
1460.00000,-119.531250,-14.833984,-122.167969,0.000000,1.000000,0.000000
1464.00000,-119.531250,-15.177917,-122.167969,0.000000,1.000000,0.000000
1468.00000,-119.531250,-14.041443,-122.167969,0.000000,1.000000,0.000000
1472.00000,-119.531250,-14.669495,-122.167969,0.000000,1.000000,0.000000
1476.00000,-119.531250,-14.579773,-122.167969,0.000000,1.000000,0.000000
1480.00000,-119.531250,-13.891907,-122.167969,0.000000,1.000000,0.000000
1484.00000,-119.311523,-15.028381,-122.167969,0.000000,1.000000,0.000000
1488.00000,-119.311523,-15.671387,-122.167969,0.000000,1.000000,0.000000
1492.00000,-119.311523,-16.718140,-122.387695,0.000000,1.000000,0.000000
